label,datatype,species,x_metric,y_metric
01,raw,Bovine,4.521428512050098,-4.5569150837465235
01,raw,Bovine,9.92288405837333,-2.404146152670163
01,raw,Bovine,9.741523871284446,-2.4992075852847644
01,raw,Bovine,11.901913050200962,-2.2085465370429604
01,raw,Bovine,10.315029431943127,-2.5173256751328283
01,raw,Bovine,9.43920390185492,-4.002971688285854
01,raw,Bovine,9.845095088756047,-3.0880963450959618
01,raw,Bovine,9.224949648542573,-1.6855027343772446
01,raw,Bovine,8.51918762994782,-2.776564911733817
01,raw,Bovine,9.19107066398064,-1.5328874300410396
01,raw,Bovine,13.188313713322849,-3.134998016104333
01,raw,Bovine,10.696089784342593,-3.2092750865832813
01,raw,Bovine,8.89627178976491,-3.9615069330632875
01,raw,Bovine,10.062650946859462,-1.0604529340506303
01,raw,Bovine,8.260469068767184,-2.10138775256498
01,raw,Bovine,6.376570300531142,-0.8446397425450188
01,raw,Bovine,9.868399168899078,-3.2230613235880115
01,raw,Bovine,9.754134454791997,-1.8818327437971585
01,raw,Bovine,8.693170222248114,-3.174672775840962
01,raw,Bovine,8.465407722483045,-4.242346014334626
01,raw,Bovine,7.771344483578976,-4.967102398496703
01,raw,Bovine,6.804978721746469,-4.489135803366268
01,raw,Bovine,8.226858132431074,-2.3299827022172317
01,raw,Bovine,7.591398391021436,-3.065910158786113
01,raw,Bovine,7.0731200543271076,-2.402930745353388
01,raw,Bovine,9.683449356359118,-3.0948539234127237
01,raw,Bovine,8.558366758143961,-3.223859143999375
01,raw,Bovine,12.845220692082071,-3.3939463205793223
01,raw,Bovine,12.304601990539002,-5.364673310199647
01,raw,Bovine,10.907255060746346,-3.0127425378742054
01,raw,Bovine,10.566451393588348,-3.168160195018763
01,raw,Bovine,10.464493028209155,-3.635019916554647
01,raw,Bovine,10.125187205352544,-3.376469369927729
01,raw,Bovine,8.119062697686632,-2.9753557143909446
01,raw,Bovine,9.536933230186268,-3.5478576084068916
01,raw,Bovine,6.991793684298055,-3.1845924436870425
01,raw,Bovine,4.917087943876826,-3.177555656713204
01,raw,Bovine,9.082327415043173,-3.1815091143280707
01,raw,Bovine,6.09333744609222,-0.15698541750911071
01,raw,Bovine,9.200180968086563,-3.6584313777185518
01,raw,Bovine,8.91921932527945,-2.7434181272515703
01,raw,Bovine,6.420793183042895,-2.856554251222717
01,raw,Bovine,11.50006710262441,-3.716345962319807
01,raw,Bovine,10.882638385047876,-1.7079908459242275
01,raw,Bovine,10.466192369050633,-3.122443533467157
01,raw,Bovine,7.368295300105842,-2.284094774421095
01,raw,Bovine,9.731857517090779,-3.5801776508530674
01,raw,Bovine,8.349862025742645,-3.7141772132859643
01,raw,Bovine,6.988170131106039,-3.1856341305044666
01,raw,Bovine,10.147684877065355,-2.4259725991278365
01,raw,Bovine,4.113691303121223,1.1306490616103833
01,raw,Bovine,7.0782920477385645,-2.4657397138293304
01,raw,Bovine,8.435517157556825,-4.49079332329856
01,raw,Bovine,8.93578939513017,-3.2068102249207087
01,raw,Bovine,5.627215136443475,-5.10602406680197
01,raw,Bovine,10.186190123305067,-4.222905901833665
